Articulation,Vitesse velo,Sujet,Amplitude 1,Amplitude 2,Amplitude 3,Amplitude 4,Amplitude 5,Amplitude 6,Amplitude 7,Amplitude 8,Amplitude 9,Amplitude 10
hip_rotation_r,60,Sujet_08,21.2715,20.2073,21.3716,20.3098,19.6225,19.8802,18.6099,19.9569,21.4281,21.5899
hip_rotation_r,60,Sujet_07,10.057500000000001,7.5816,10.431,7.8628,12.522400000000001,8.976700000000001,9.5238,7.5957,10.5255,10.5539
hip_rotation_r,60,Sujet_02,5.737,4.4261,3.2795,3.2507,3.3636,3.559,2.5151000000000003,2.2451,3.3108000000000004,2.3005
hip_rotation_r,60,Sujet_05,7.120500000000001,6.1405,5.0901,4.8709,5.0588,6.4196,6.1482,6.3462000000000005,4.7341,4.7581
hip_rotation_r,60,Sujet_04,7.8404,10.9362,8.7409,9.6045,9.713,9.861799999999999,7.7081,8.895199999999999,9.0091,9.164200000000001
hip_rotation_r,60,Sujet_03,3.8929,6.4308,5.6856,5.3862000000000005,4.8445,5.3923,5.4019,4.2406,4.5478000000000005,5.3194
hip_rotation_r,80,Sujet_06,9.934700000000001,13.4791,11.139800000000001,10.8779,7.9975000000000005,8.2187,6.7471,6.16,9.174,10.511
hip_rotation_r,80,Sujet_01,18.9086,19.017899999999997,18.7153,15.853,14.707699999999999,14.0103,16.4673,15.271799999999999,16.5328,17.4339
hip_rotation_r,80,Sujet_08,15.6448,13.339,13.124799999999999,12.843,16.0767,15.354500000000002,13.7701,12.8253,13.767999999999999,16.673099999999998
hip_rotation_r,80,Sujet_07,14.1802,12.8121,13.4483,11.155299999999999,13.4809,10.8565,13.1311,12.9099,12.521999999999998,13.177599999999998
hip_rotation_r,80,Sujet_02,4.8807,5.8404,4.6198999999999995,5.5859,5.138,5.3372,3.3247,4.1402,3.2371000000000003,3.8703
hip_rotation_r,80,Sujet_05,8.1086,8.066300000000002,9.068200000000001,7.592299999999999,7.360000000000001,7.3995,8.0064,8.1244,9.0229,8.145499999999998
hip_rotation_r,80,Sujet_04,8.2161,7.3599,9.1984,10.672699999999999,10.807500000000001,10.0799,8.2235,6.478400000000001,8.4776,7.435999999999999
hip_rotation_r,80,Sujet_03,3.5176,6.351899999999999,3.3428999999999998,3.5599,6.149500000000001,4.9273,5.5451999999999995,5.4283,4.8461,3.4852000000000007
hip_rotation_r,100,Sujet_06,6.5907,5.3562,5.9011,8.4911,6.878299999999999,8.0915,7.3256,4.380999999999999,5.2546,5.7216000000000005
hip_rotation_r,100,Sujet_01,18.2609,19.451,17.1442,16.441100000000002,15.5287,17.118000000000002,16.849,18.3838,13.863199999999999,19.689
hip_rotation_r,100,Sujet_08,15.351299999999998,17.6752,15.691600000000001,17.8604,17.0364,15.7318,15.0185,14.332799999999999,16.2834,15.6942
hip_rotation_r,100,Sujet_07,13.763499999999999,12.0444,10.461400000000001,9.819099999999999,6.8180000000000005,7.9015,9.2658,7.820600000000001,9.7255,8.3463
hip_rotation_r,100,Sujet_02,5.5192,6.2681000000000004,7.2741,5.9437999999999995,5.4399,5.3807,5.0591,6.0440000000000005,4.5331,4.8016
hip_rotation_r,100,Sujet_05,16.197499999999998,16.2552,16.3508,16.592100000000002,17.7832,18.0412,17.215200000000003,20.244299999999996,17.195,16.931400000000004
